,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NeighType,SalePrice_Log,Age
998,RL,60.0,11100.0,Pave,Reg,Low,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,930.0,0.0,0.0,930.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,0,Detchd,1946,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2010,WD,Abnorml,84900.0,1.0,11.349241150793087,60
999,RL,73.0,8993.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302.0,0.0,0.0,1302.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,0,Attchd,2007,Fin,2.0,436.0,TA,TA,Y,0.0,22.0,0.0,0.0,0.0,0.0,0,8,2007,New,Partial,176485.0,3.0,12.080996832096167,0
1000,RL,103.0,11175.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1316.0,1316.0,GasA,Ex,Y,SBrkr,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2007,Fin,2.0,440.0,TA,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,0,10,2007,New,Partial,200141.0,3.0,12.206782393599413,0
1001,RL,100.0,9500.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,374.0,816.0,GasA,TA,Y,SBrkr,1127.0,850.0,0.0,1977.0,0.0,1.0,1.0,1.0,4.0,1.0,TA,9.0,Typ,1.0,TA,Attchd,1964,RFn,2.0,540.0,TA,TA,Y,0.0,52.0,0.0,0.0,0.0,0.0,GdPrv,6,2007,WD,Normal,165000.0,2.0,12.013706813470414,14
1002,RL,68.0,8562.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383.0,Unf,0.0,833.0,1216.0,GasA,Ex,Y,FuseA,1526.0,0.0,0.0,1526.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Min2,1.0,Gd,Basment,1957,Unf,1.0,364.0,TA,TA,Y,116.0,78.0,0.0,0.0,0.0,0.0,0,5,2010,WD,Normal,144500.0,1.0,11.881041706925902,45
1003,RL,90.0,11367.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932.0,Unf,0.0,133.0,1065.0,GasA,Ex,Y,SBrkr,1091.0,898.0,0.0,1989.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2002,Fin,2.0,586.0,TA,TA,Y,199.0,60.0,0.0,0.0,0.0,0.0,0,11,2006,WD,Normal,255000.0,3.0,12.449022745701502,0
1004,RL,104.0,11361.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644.0,Unf,0.0,549.0,1193.0,GasA,TA,Y,SBrkr,1523.0,0.0,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1976,Fin,2.0,478.0,TA,TA,Y,0.0,0.0,0.0,0.0,189.0,0.0,MnPrv,5,2008,COD,Abnorml,180000.0,3.0,12.100717685412471,0
1005,RL,43.0,7052.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,705.0,1364.0,GasA,Ex,Y,SBrkr,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005,RFn,2.0,484.0,TA,TA,Y,192.0,36.0,0.0,0.0,0.0,0.0,0,6,2006,WD,Normal,185850.0,4.0,12.13270055639427,0
1006,RL,68.0,29959.0,Pave,IR2,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595.0,Unf,0.0,378.0,973.0,GasA,Ex,Y,SBrkr,979.0,871.0,0.0,1850.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,BuiltIn,1994,Fin,2.0,467.0,TA,TA,Y,168.0,98.0,0.0,0.0,0.0,0.0,0,1,2009,WD,Normal,248000.0,4.0,12.421188057397055,0
1007,RL,96.0,11308.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936.0,Unf,0.0,168.0,1104.0,GasA,Ex,Y,SBrkr,1130.0,1054.0,0.0,2184.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,1.0,Gd,Attchd,2008,Fin,3.0,836.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,0,7,2009,WD,Normal,335000.0,4.0,12.721888795877375,0
1008,RL,68.0,11275.0,Pave,IR1,HLS,AllPub,Corner,Mod,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,0.0,854.0,GasA,TA,Y,SBrkr,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1977,Unf,2.0,432.0,TA,Fa,Y,0.0,0.0,19.0,0.0,0.0,0.0,0,3,2007,WD,Normal,220000.0,3.0,12.301387370778713,18
1009,RL,41.0,4920.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616.0,Unf,0.0,722.0,1338.0,GasA,Ex,Y,SBrkr,1338.0,0.0,0.0,1338.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,0,Attchd,2001,Fin,2.0,582.0,TA,TA,Y,0.0,0.0,170.0,0.0,0.0,0.0,0,4,2010,WD,Normal,213500.0,4.0,12.271396795480596,0
1010,RM,50.0,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,Y,SBrkr,1103.0,0.0,0.0,1103.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Detchd,1976,Unf,2.0,440.0,TA,TA,Y,166.0,120.0,0.0,0.0,0.0,0.0,MnPrv,7,2006,WD,Normal,110500.0,2.0,11.612779849672751,55
1011,RL,68.0,11000.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,184.0,1154.0,GasA,Ex,Y,SBrkr,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1966,RFn,2.0,480.0,TA,TA,Y,0.0,58.0,0.0,0.0,0.0,0.0,MnPrv,11,2009,WD,Normal,154000.0,2.0,11.944714374881176,0
1012,RL,80.0,14000.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201.0,Unf,0.0,105.0,1306.0,GasA,Ex,Y,SBrkr,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,0,Attchd,1996,RFn,2.0,533.0,TA,TA,Y,296.0,44.0,0.0,0.0,0.0,0.0,0,4,2010,WD,Normal,328000.0,3.0,12.700771936142122,1
1013,RL,59.0,7837.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,799.0,772.0,0.0,1571.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1993,RFn,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,5,2009,WD,Normal,178000.0,3.0,12.08954444723597,1
1014,RL,80.0,9760.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674.0,LwQ,106.0,0.0,780.0,GasA,TA,Y,SBrkr,798.0,813.0,0.0,1611.0,1.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,0,Attchd,1964,RFn,2.0,442.0,TA,TA,Y,328.0,128.0,0.0,0.0,189.0,0.0,0,6,2008,WD,Normal,167900.0,2.0,12.031129798974042,0
1015,RM,42.0,3964.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,0.0,105.0,942.0,GasA,Gd,Y,SBrkr,1291.0,1230.0,0.0,2521.0,1.0,0.0,2.0,1.0,5.0,1.0,TA,10.0,Maj1,1.0,Gd,Attchd,1973,Fin,2.0,576.0,TA,TA,Y,728.0,20.0,0.0,0.0,0.0,0.0,GdPrv,6,2006,WD,Normal,151400.0,1.0,11.927687224983487,0
1016,RL,60.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220.0,Unf,0.0,625.0,845.0,GasA,TA,Y,SBrkr,893.0,0.0,0.0,893.0,0.0,1.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,0,Detchd,1985,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2007,WD,Normal,135000.0,2.0,11.813037464800539,54
1017,RL,72.0,10152.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,TA,Y,SBrkr,1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1956,Unf,1.0,286.0,TA,TA,Y,0.0,20.0,0.0,0.0,192.0,0.0,0,6,2007,WD,Normal,135000.0,2.0,11.813037464800539,0
1018,RL,78.0,11700.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,298.0,Unf,0.0,429.0,727.0,GasA,Ex,Y,SBrkr,829.0,727.0,0.0,1556.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,0.0,0,Attchd,1968,Unf,2.0,441.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2009,WD,Normal,154000.0,3.0,11.944714374881176,0
1019,RL,50.0,7585.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,810.0,GasA,Fa,Y,FuseA,1002.0,454.0,0.0,1456.0,1.0,1.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,TA,Detchd,1954,Unf,1.0,280.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0,8,2006,WD,Normal,91500.0,1.0,11.424105180165641,2
1020,RL,75.0,7950.0,Pave,IR1,Bnk,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,690.0,GasA,TA,Y,SBrkr,698.0,728.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1977,Fin,2.0,440.0,TA,TA,Y,252.0,0.0,0.0,0.0,0.0,0.0,MnPrv,7,2009,WD,Normal,159500.0,1.0,11.979805470779858,0
1021,RL,74.0,8556.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1240.0,1240.0,GasA,Ex,Y,SBrkr,1240.0,0.0,0.0,1240.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,0,Attchd,2006,RFn,3.0,826.0,TA,TA,Y,140.0,93.0,0.0,0.0,0.0,0.0,0,5,2007,WD,Normal,194000.0,3.0,12.175618592671356,0
1022,RL,75.0,13125.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410.0,Unf,0.0,390.0,800.0,GasA,TA,Y,SBrkr,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1940,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2007,CWD,Normal,219500.0,3.0,12.299112067295642,44
1023,RL,60.0,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626.0,Unf,0.0,170.0,796.0,GasA,Gd,Y,SBrkr,1096.0,370.0,0.0,1466.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,7.0,Min1,1.0,TA,Attchd,1950,Unf,2.0,566.0,TA,TA,Y,436.0,21.0,0.0,0.0,0.0,0.0,0,4,2006,WD,Normal,170000.0,2.0,12.04355959836804,53
1024,RL,68.0,15870.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,75.0,Rec,791.0,230.0,1096.0,GasA,Ex,Y,SBrkr,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1969,Fin,1.0,299.0,TA,TA,Y,240.0,32.0,0.0,0.0,0.0,0.0,0,3,2006,WD,Abnorml,138800.0,2.0,11.840796531639839,0
1025,RM,37.0,4435.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,1.0,Gd,Attchd,2004,RFn,2.0,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,0,5,2006,WD,Normal,155900.0,3.0,11.956976469393481,0
1026,RL,65.0,8775.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,495.0,990.0,GasA,Gd,Y,SBrkr,990.0,0.0,0.0,990.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,0,Attchd,1996,Unf,1.0,299.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,0,4,2007,WD,Normal,126000.0,3.0,11.744045122410057,0
1027,RL,80.0,11040.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656.0,Unf,0.0,602.0,1258.0,GasA,Ex,Y,SBrkr,1258.0,0.0,0.0,1258.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,0,Attchd,1971,RFn,2.0,528.0,TA,TA,Y,55.0,0.0,0.0,216.0,0.0,0.0,0,10,2008,COD,Abnorml,145000.0,3.0,11.884495917930655,33
1028,RL,75.0,7500.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,216.0,1040.0,GasA,Fa,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,0,Attchd,1963,Fin,1.0,308.0,TA,TA,Y,0.0,0.0,220.0,0.0,0.0,0.0,MnPrv,6,2010,WD,Normal,133000.0,1.0,11.798111925972618,0
1029,RL,70.0,8749.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1459.0,1459.0,GasA,Ex,Y,SBrkr,1459.0,0.0,0.0,1459.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2002,RFn,2.0,527.0,TA,TA,Y,192.0,39.0,0.0,0.0,0.0,0.0,0,9,2007,WD,Normal,192000.0,3.0,12.165255859329688,0
1030,RL,80.0,8800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,0.0,698.0,1251.0,GasA,TA,Y,SBrkr,1251.0,0.0,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1964,RFn,1.0,461.0,TA,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,MnPrv,3,2006,WD,Normal,160000.0,2.0,11.982935344196433,0
1031,RL,68.0,13031.0,Pave,IR2,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,99.0,691.0,GasA,Gd,Y,SBrkr,691.0,807.0,0.0,1498.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1995,Fin,2.0,409.0,TA,TA,Y,315.0,44.0,0.0,0.0,0.0,0.0,0,7,2006,WD,Normal,187500.0,3.0,12.141539457711714,1
1032,RL,73.0,9069.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,0,Attchd,1992,Unf,2.0,564.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,0,4,2010,WD,Normal,147000.0,3.0,11.898194668458823,0
1033,RM,68.0,1974.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334.0,Unf,0.0,212.0,546.0,GasA,TA,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1973,RFn,1.0,286.0,TA,TA,Y,120.0,96.0,0.0,0.0,0.0,0.0,0,5,2010,WD,Normal,83500.0,1.0,11.332613886815139,0
1034,FV,85.0,10574.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2005,RFn,3.0,1043.0,TA,TA,Y,160.0,50.0,0.0,0.0,0.0,0.0,0,5,2009,WD,Normal,252000.0,4.0,12.437188334739655,1
1035,RM,24.0,2522.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,0,Detchd,2004,Unf,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,4,2006,WD,Normal,137500.0,1.0,11.83138646878959,0
1036,FV,37.0,3316.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039.0,Unf,0.0,208.0,1247.0,GasA,Ex,Y,SBrkr,1247.0,0.0,0.0,1247.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,1.0,Gd,Attchd,2005,Fin,2.0,550.0,TA,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,0,4,2006,WD,Normal,197000.0,4.0,12.190964083849375,0
1037,RL,60.0,8544.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,Fa,N,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,0,Detchd,1987,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2009,WD,Normal,92900.0,2.0,11.439289689006644,0
1038,FV,24.0,2160.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510.0,Unf,0.0,90.0,600.0,GasA,Ex,Y,SBrkr,624.0,628.0,0.0,1252.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,0,Detchd,1999,Unf,2.0,462.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,0,3,2008,WD,Normal,160000.0,4.0,11.982935344196433,1
1039,RL,60.0,8400.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390.0,304.0,0.0,1694.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1925,Unf,2.0,576.0,TA,TA,Y,342.0,0.0,128.0,0.0,0.0,0.0,0,6,2008,WD,Normal,136500.0,2.0,11.824087219587643,25
1040,RL,71.0,9230.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661.0,Unf,0.0,203.0,864.0,GasA,Gd,Y,SBrkr,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,0.0,0,Detchd,1977,Unf,2.0,884.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,MnPrv,10,2006,WD,Normal,146000.0,2.0,11.891368749982085,33
